id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
838586,***hot spot*** 2 blocks to l/g trains *** modern,326150,ronny,brooklyn,williamsburg,40.71733,-73.9531,entire home/apt,200,2,11,2019-04-27,0.23,1,0
838974,comfy artsy cottage garden studio,4255319,laura,brooklyn,prospect heights,40.67922,-73.96907,entire home/apt,90,7,6,2018-01-03,0.08,1,0
839058,midtown lux manhattan by 5th ave,4383196,david,manhattan,midtown,40.76188,-73.97193,entire home/apt,269,5,15,2017-01-03,0.22,1,0
842494,charming studio near central park!,148545,lisa,manhattan,upper west side,40.77886,-73.98444,entire home/apt,150,7,1,2013-11-09,0.01,1,0
846457,beatiful studio in williamsburg,945407,clara,brooklyn,williamsburg,40.7141,-73.96477,entire home/apt,120,3,8,2017-09-25,0.13,1,0
846549,new york city dream apartment,4420306,luis alejandro,brooklyn,bedford-stuyvesant,40.68941,-73.95247,private room,60,2,2,2015-08-02,0.04,1,0
846829,private room in the lower east side,395609,jb,manhattan,lower east side,40.71275,-73.98682,private room,95,1,7,2015-08-15,0.12,1,0
847591,brooklyn apartment,4425467,oded,brooklyn,bushwick,40.7016,-73.91868,entire home/apt,120,5,6,2015-09-27,0.1,1,0
848170,gorgeous 1br near prospect park,4428278,rohit,brooklyn,kensington,40.64651,-73.97662,entire home/apt,100,4,20,2017-09-10,0.26,1,0
855206,bedroom with private bath and roof,4467554,sunny,manhattan,east village,40.72957,-73.98406,private room,99,5,8,2015-11-05,0.14,1,0
869522,private room/upper manhattan,4581489,nick,manhattan,harlem,40.82579,-73.94907,private room,65,2,2,2015-12-08,0.05,1,0
871076,"large 2 br w/dining room, balcony, echo",4590460,clare,brooklyn,bensonhurst,40.6101,-73.99591,entire home/apt,115,4,6,2017-12-06,0.08,1,0
875111,1-bedroom apt in clinton hill,2908554,michael,brooklyn,bedford-stuyvesant,40.68586,-73.95875,entire home/apt,100,3,7,2019-01-27,0.11,1,0
890855,sun-drenched studio in clinton hill,128920,magera,brooklyn,clinton hill,40.68252,-73.96664,entire home/apt,100,6,10,2017-07-03,0.13,1,0
892463,ideal location + shower in kitchen!,1758019,wil,manhattan,west village,40.73084,-74.00431,entire home/apt,150,3,9,2015-03-30,0.12,1,0
908923,charming east village studio,4872812,toby,manhattan,east village,40.72784,-73.98486,entire home/apt,100,3,2,2017-08-02,0.06,1,0
929032,dumbo | spacious private room w/ private bathroom,2420592,lucas,brooklyn,vinegar hill,40.70163,-73.98208,private room,60,3,13,2019-06-18,0.66,1,0
937678,bushwick loft,5062254,michael,brooklyn,bushwick,40.70627,-73.92223,entire home/apt,155,2,20,2019-07-01,0.26,1,0
944183,your holiday-ready harlem home away from home!,3361696,lindsay,manhattan,harlem,40.81177,-73.95139,entire home/apt,200,3,1,2018-01-02,0.05,1,0
959349,modern new duplex with private yard,1797637,daniel,brooklyn,williamsburg,40.71765,-73.93999,entire home/apt,165,7,5,2016-01-03,0.09,1,0
992891,sunny nolita 1 bedroom apartment,458021,brian,manhattan,nolita,40.72131,-73.99487,entire home/apt,119,3,17,2018-06-11,0.22,1,0
995469,beautiful large furnished bedroom on ues,5468901,sanya,manhattan,upper east side,40.76896,-73.95898,private room,60,7,1,2015-12-22,0.02,1,0
1019360,hip charming williamsburg apartment,693889,heather,brooklyn,williamsburg,40.70798,-73.94263,entire home/apt,120,5,7,2016-10-26,0.1,1,0
1037016,quiet central williamsburg loft room,237477,alexander,brooklyn,williamsburg,40.718,-73.96603,private room,90,5,8,2017-05-31,0.11,1,0
1061337,sunny private br crown hts brooklyn,1557383,candace,brooklyn,crown heights,40.67418,-73.94661,private room,70,1,4,2017-08-01,0.06,1,0
1065138,private room in beautiful neighborhood in brooklyn,5861233,nevena,brooklyn,crown heights,40.67046,-73.94835,private room,50,3,2,2017-05-29,0.08,1,0
1071743,brooklyn family friendly brownstone,5895535,tara,brooklyn,crown heights,40.67151,-73.94885,entire home/apt,200,2,3,2017-05-29,0.08,1,0
1086640,"1 bedroom apt greenpoint, brooklyn",5972975,leigh,brooklyn,greenpoint,40.72613,-73.93915,entire home/apt,75,2,2,2014-10-02,0.03,1,0
1099244,big uws 1bdrm 2 min to central park,5604089,chris,manhattan,upper west side,40.78264,-73.97803,entire home/apt,200,3,3,2016-10-14,0.06,1,0
1115381,private room & balcony in new york,6121678,kamala,brooklyn,park slope,40.67771,-73.98152,private room,85,2,1,2015-09-12,0.02,1,0
1117706,"bright, bohemian, spacious apt in williamsburg",2843987,simona,brooklyn,williamsburg,40.71353,-73.96216,entire home/apt,125,2,16,2018-12-19,0.26,1,0
1129105,quiet and cozy brooklyn brownstone apartment,131014,serge,brooklyn,bedford-stuyvesant,40.6831,-73.94434,entire home/apt,90,2,4,2018-05-28,0.05,1,0
1132201,cozy north park slope apartment,712590,erin,brooklyn,prospect heights,40.68034,-73.97321,private room,130,2,8,2018-06-24,0.11,1,0
1134365,private garden apt. with outdoor space in red hook,6012816,jeffrey,brooklyn,red hook,40.67659,-74.01551,entire home/apt,200,1,7,2019-04-21,0.52,1,0
1138052,private room in brooklyn,6131397,dan,brooklyn,sunset park,40.66582,-73.99349,private room,65,1,4,2016-08-17,0.11,1,0
1150514,lovely entire apt in prime brooklyn,4376062,eliza,brooklyn,fort greene,40.68798,-73.97182,entire home/apt,138,7,1,2013-05-24,0.01,1,0
1151582,quiet & convenient upper east side,364351,katie,manhattan,upper east side,40.77068,-73.95867,private room,115,3,1,2016-11-07,0.03,1,0
1194508,sunny room - prime location,6527494,mar,manhattan,two bridges,40.71166,-73.9972,private room,80,1,1,2016-07-01,0.03,1,0
1215836,prospect park apt,6533489,ryan,brooklyn,crown heights,40.67394,-73.95951,entire home/apt,150,2,1,2017-06-22,0.04,1,0
1245977,charming prewar on prospect park!,6789857,dayna,brooklyn,prospect heights,40.67321,-73.96574,entire home/apt,99,5,12,2017-06-29,0.25,1,0
1267186,private room for labor day weekend,6897732,wilson,manhattan,midtown,40.74331,-73.98351,private room,110,1,4,2015-09-08,0.05,1,0
1271103,lovely spacious 1 bdrm in ridgewood,2243431,marcelle,queens,glendale,40.70518,-73.89133,entire home/apt,85,2,1,2015-03-16,0.02,1,0
1273533,1 bedroom avail in bk 3bd w/ porch,2246253,nerenda,brooklyn,bedford-stuyvesant,40.69585,-73.9446,private room,75,1,2,2014-08-13,0.03,1,0
1276554,1 guest room in new condo,6903334,marisa,brooklyn,brooklyn heights,40.70117,-73.99147,private room,200,1,3,2015-10-01,0.05,1,0
1276760,1bedroom apartment in williamsburg,6949594,sego,brooklyn,williamsburg,40.70971,-73.95621,entire home/apt,75,7,10,2015-12-19,0.15,1,0
1281023,your private bedroom in the upper east side!,6970732,sullivan,manhattan,east harlem,40.78747,-73.95276,private room,150,3,18,2019-05-04,0.25,1,0
1294721,skylight apartment williamsburg,306825,jesse,brooklyn,williamsburg,40.7132,-73.96798,entire home/apt,190,4,1,2014-09-22,0.02,1,0
1306966,beautiful 1br: heart of the village,5444717,jonathan,manhattan,greenwich village,40.72805,-73.99871,entire home/apt,175,2,2,2016-09-04,0.03,1,0
1327775,luxury 1br w/ rooftop,7205838,erik,queens,long island city,40.76592,-73.93428,entire home/apt,120,3,2,2016-05-29,0.05,1,0
1334633,meatpacking district large loft,7125872,joe,manhattan,west village,40.73896,-74.00522,entire home/apt,175,4,5,2017-12-03,0.07,1,0
1335510,bright & cosy williamsburg apt,4202236,john,brooklyn,williamsburg,40.71657,-73.9597,entire home/apt,115,7,3,2013-11-21,0.04,1,0
1336984,chez humphries,7236564,heather,brooklyn,bedford-stuyvesant,40.68608,-73.93478,private room,70,2,6,2015-09-07,0.1,1,0
1382607,family-friendly 3 br in cobble hill,6245535,jennifer,brooklyn,carroll gardens,40.68298,-73.99171,entire home/apt,259,1,2,2016-08-22,0.04,1,0
1403635,sunny & large w. harlem private 1 bedroom.,754675,lucy,manhattan,harlem,40.82036,-73.95589,private room,75,5,3,2018-12-31,0.16,1,0
1408406,"beautiful, spacious apartment - with a cute cat!",5761173,kappie,brooklyn,downtown brooklyn,40.69648,-73.98261,entire home/apt,162,2,11,2019-01-01,0.44,1,0
1421933,room in chelsea new york,7654246,tamara,manhattan,chelsea,40.74036,-74.00138,private room,90,3,5,2016-07-25,0.11,1,0
1427518,"spacious, amenity-filled 1 bdr williamsburg apt",7654662,elizabeth,brooklyn,williamsburg,40.71385,-73.93861,entire home/apt,160,6,1,2013-09-07,0.01,1,0
1428648,bright rm avail in heart of village,7683052,leah,manhattan,greenwich village,40.72998,-73.99999,private room,110,3,7,2018-12-10,0.12,1,0
1433897,the lavender suite on greene,33816,kamaya,brooklyn,bedford-stuyvesant,40.68714,-73.95775,entire home/apt,144,5,3,2016-10-09,0.06,1,0
1437044,gorgeous west village hidden gem,3355679,roxanne,manhattan,west village,40.73556,-74.00903,entire home/apt,270,1,4,2015-10-04,0.06,1,0
1449263,beautiful brooklyn brownstone apt,7777902,zachary,brooklyn,bedford-stuyvesant,40.68665,-73.93293,entire home/apt,168,2,1,2016-05-04,0.03,1,0
1455804,one bedroom apt near central park,4028305,abigail,manhattan,morningside heights,40.8057,-73.95826,entire home/apt,175,2,1,2017-10-28,0.05,1,0
1466688,bright apartment in williamsburg,7856381,jp,brooklyn,williamsburg,40.70901,-73.95291,entire home/apt,120,2,1,2015-05-17,0.02,1,0
1469895,bright and spacious west village studio,6263540,adam,manhattan,west village,40.73695,-74.00572,entire home/apt,150,5,3,2018-01-01,0.13,1,0
1475427,cozy twin for the nyc win! [gay/lgbt friendly],7896605,daveyjoe!,queens,sunnyside,40.74234,-73.92579,private room,102,5,8,2018-01-02,0.24,1,0
1475661,gorgeous apt. 20 min to manhattan!,7897301,rickey,queens,astoria,40.7703,-73.93306,entire home/apt,140,2,13,2014-09-01,0.18,1,0
1483688,peaceful studio in fort greene,477140,mark,brooklyn,fort greene,40.6862,-73.97184,entire home/apt,150,3,17,2016-09-24,0.43,1,0
1484310,1 bed aprt best location in newyork,7727015,lucie,manhattan,lower east side,40.7204,-73.99042,entire home/apt,120,5,9,2016-09-28,0.16,1,0
1487222,2br sunlight & secret garden apartment,1308282,sam,brooklyn,crown heights,40.67838,-73.95549,entire home/apt,145,4,18,2018-11-25,0.25,1,0
1514939,bright studio apt on prospect park,8088731,jon,brooklyn,prospect-lefferts gardens,40.66021,-73.96107,entire home/apt,79,7,19,2019-02-18,0.43,1,0
1515026,"garden apartment, ft. greene",1396183,lee,brooklyn,fort greene,40.69197,-73.97218,entire home/apt,115,4,12,2019-02-22,0.17,1,0
1515659,relax at our duplex + backyard,8092818,romi,brooklyn,bedford-stuyvesant,40.6882,-73.94645,entire home/apt,115,5,3,2014-04-02,0.04,1,0
1517917,elegant modern 1-bedroom in bed-stuy,1430128,jenn,brooklyn,bedford-stuyvesant,40.69336,-73.94678,entire home/apt,67,6,10,2018-05-30,0.39,1,0
1521335,private room in brooklyn brownstone,8120180,ivey,brooklyn,bedford-stuyvesant,40.68329,-73.95111,private room,45,3,2,2016-07-09,0.05,1,0
1523556,simply brooklyn. bedroom with office off l train.,7304881,amanda,brooklyn,williamsburg,40.71041,-73.93847,private room,178,2,2,2016-09-04,0.06,1,0
1524711,sunny 1-bedroom apartment: astoria,8135210,milena,queens,astoria,40.76387,-73.92593,entire home/apt,108,4,3,2015-12-01,0.06,1,0
1546678,one bedroom in astoria ny,7646038,malik,queens,ditmars steinway,40.77448,-73.90907,entire home/apt,120,2,2,2018-09-12,0.19,1,0
1559912,quiet large 1br near columbia,8301763,kevin,manhattan,morningside heights,40.8061,-73.9662,entire home/apt,79,5,9,2016-10-12,0.13,1,0
1576883,entire floor of brooklyn brownstone,6866353,julie,brooklyn,bushwick,40.68585,-73.90686,private room,75,2,12,2018-07-01,0.24,1,0
1582540,1-bedroom apt soho / nolita,8422502,stephan,manhattan,noho,40.72545,-73.99492,entire home/apt,90,7,2,2015-12-23,0.04,1,0
1583111,modern design in sunny duplex,4894525,am,brooklyn,crown heights,40.68034,-73.9615,entire home/apt,279,3,9,2018-12-31,0.19,1,0
1589248,hip apartment in williamsburg,8255208,kate,brooklyn,williamsburg,40.70951,-73.96262,entire home/apt,140,1,1,2015-07-16,0.02,1,0
1598863,1br apt + backyard -east village,8523970,tanya,manhattan,east village,40.72694,-73.98304,entire home/apt,200,5,10,2019-04-26,0.14,1,0
1620225,charming studio in williamsburg,8619862,karlee,brooklyn,williamsburg,40.70863,-73.95543,entire home/apt,150,3,1,2016-07-18,0.03,1,0
1633313,bohemian w'burg duplex,8677042,malcolm,brooklyn,williamsburg,40.7086,-73.94715,entire home/apt,241,2,1,2018-12-26,0.15,1,0
1635088,cosy studio in great location at  ues,8685072,agnes,manhattan,upper east side,40.78013,-73.95082,entire home/apt,155,4,13,2019-06-07,0.22,1,0
1654551,"west village: cozy, quiet 1br apt",8772693,billy,manhattan,west village,40.73119,-74.00615,entire home/apt,200,3,20,2016-10-01,0.29,1,0
1706997,cozy 1bd next to central park,5662533,megan,manhattan,upper west side,40.77532,-73.97952,private room,175,2,4,2016-08-05,0.1,1,0
1712462,cozy private room in brooklyn ny,9031941,sarah,brooklyn,greenpoint,40.72124,-73.93673,private room,110,4,2,2017-09-04,0.06,1,0
1727923,large private 1br with backyard - williamsburg,2510744,isabelle,brooklyn,williamsburg,40.71316,-73.95648,entire home/apt,98,7,7,2017-01-07,0.1,1,0
1728625,new williamsburg 1b with backyard,9109049,todd,brooklyn,greenpoint,40.71985,-73.94015,entire home/apt,160,2,19,2017-12-04,0.32,1,0
1742610,studio in the upper east side,2548224,melissa,manhattan,upper east side,40.78031,-73.94653,entire home/apt,123,5,14,2019-05-30,0.2,1,0
1744941,charming one bedroom,6544987,timothy,manhattan,kips bay,40.74148,-73.98304,entire home/apt,100,3,3,2015-09-10,0.05,1,0
1781052,celebrate new year's eve in nyc,9348961,colleen,manhattan,midtown,40.76456,-73.98233,entire home/apt,250,3,1,2016-01-03,0.02,1,0
1785141,entire 1 bedroom in williamsburg,5481728,mike,brooklyn,williamsburg,40.70658,-73.96759,entire home/apt,145,2,6,2017-06-11,0.09,1,0
1788989,sunny and charming soho 1 bedroom,7607092,tanja,manhattan,nolita,40.72311,-73.99476,entire home/apt,225,3,10,2016-09-01,0.15,1,0
1789715,2 br apt in luxury building - ues,6989380,shane,manhattan,upper east side,40.78277,-73.95164,entire home/apt,199,2,2,2014-10-19,0.03,1,0
1793411,union square/east village apartment,2273886,ki,manhattan,east village,40.7312,-73.98857,entire home/apt,199,5,4,2015-12-01,0.06,1,0
1801130,"perfect brooklyn stay, apt for 4",9443112,isaac,brooklyn,park slope,40.67749,-73.98031,entire home/apt,179,2,15,2015-08-07,0.22,1,0
1806651,bright and airy brooklyn loft,3267818,allison,brooklyn,williamsburg,40.70498,-73.92868,entire home/apt,120,3,2,2015-01-02,0.03,1,0
1812111,spacious parkside view bedroom,2621935,jennifer,manhattan,harlem,40.8145,-73.94962,private room,80,1,1,2015-11-16,0.02,1,0
1813681,east williamsburg clean apartment,9486005,nikki,brooklyn,williamsburg,40.71261,-73.94154,entire home/apt,115,2,2,2016-02-12,0.05,1,0
1820858,large comfortable studio in chelsea,3609524,nayef,manhattan,chelsea,40.74386,-73.99541,entire home/apt,161,2,8,2016-07-29,0.18,1,0
1820931,gorgeous large 1 bedroom apt for march- april.,3889301,marek,manhattan,washington heights,40.85557,-73.93641,entire home/apt,99,7,3,2018-04-08,0.04,1,0
1830244,cool and spacious room-approx 150 yard from ltrain,5309364,michael,brooklyn,bushwick,40.68135,-73.9046,private room,41,3,7,2017-09-04,0.11,1,0
1847096,beautiful 1br in east village!,3952560,camille,manhattan,east village,40.72969,-73.98151,entire home/apt,169,5,9,2016-06-05,0.13,1,0
1850695,great manhattan apartment,9665594,roberto,manhattan,morningside heights,40.80738,-73.95855,entire home/apt,120,5,4,2017-10-06,0.07,1,0
1856803,1br priv. east village apt sleeps 4,485738,ross,manhattan,east village,40.72335,-73.98549,entire home/apt,225,3,10,2016-09-07,0.15,1,0
1856914,luxury apartment a walk to the park,1010940,amber,manhattan,upper east side,40.76906,-73.9517,entire home/apt,240,5,6,2015-07-13,0.1,1,0
1866051,1 br in luxury chelsea doorman bldg,9729421,brian,manhattan,chelsea,40.74386,-74.00106,entire home/apt,200,2,2,2016-03-13,0.05,1,0
1869202,cozy & sunny central manhattan apt!,5008954,mich,manhattan,midtown,40.7582,-73.96692,entire home/apt,100,2,19,2016-02-20,0.28,1,0
1871261,big room only 90. great location.,9751988,asuka,manhattan,chelsea,40.74599,-73.99775,private room,90,6,4,2015-12-28,0.07,1,0
1881586,"spacious, sunny, 1br in midtown east with doorman",9795610,joel,manhattan,midtown,40.75669,-73.9666,entire home/apt,225,3,1,2018-01-01,0.05,1,0
1891118,large studio apartment,9831559,cassi,brooklyn,bedford-stuyvesant,40.68285,-73.95112,entire home/apt,100,4,10,2017-06-06,0.24,1,0
1891274,clinton hill 1br in charming 2br,9832158,daniel,brooklyn,bedford-stuyvesant,40.68442,-73.95639,private room,50,2,6,2017-10-24,0.12,1,0
1908767,large bedroom in the east village,9888877,jessica,manhattan,east village,40.72745,-73.98344,private room,119,3,1,2013-12-15,0.01,1,0
1908852,oversized studio by columbus circle,684629,alana,manhattan,upper west side,40.7706,-73.98919,entire home/apt,189,1,7,2016-05-06,0.13,1,0
1912357,"brooklyn apt, hip hood, with a view",9921108,amy,brooklyn,crown heights,40.67801,-73.96106,entire home/apt,83,7,2,2014-10-14,0.03,1,0
1913540,cute spacious studio in fort greene,325455,ashley,brooklyn,fort greene,40.68516,-73.97461,entire home/apt,120,1,2,2015-10-26,0.03,1,0
1914630,"comfy, spacious, modern, sweet home",342599,charlotte and pierre,brooklyn,bedford-stuyvesant,40.69309,-73.95921,private room,100,3,15,2018-08-16,0.22,1,0
1919896,sunny 2 bedroom in prospect/crown heights,1345452,nico,brooklyn,crown heights,40.67689,-73.95878,entire home/apt,150,5,11,2017-05-25,0.16,1,0
1922448,sunny bedroom in williamsburg,8740210,angelica,brooklyn,williamsburg,40.71278,-73.94035,private room,75,3,1,2015-11-13,0.02,1,0
1925519,sublet: $490/wk,2765870,amarie2131,manhattan,lower east side,40.7193,-73.98986,private room,80,1,1,2015-11-01,0.02,1,0
1928570,"studio apt. in williamsburg, brooklyn, ny",4393792,jose c.,brooklyn,williamsburg,40.71532,-73.94581,entire home/apt,120,3,5,2018-11-04,0.26,1,0
1929540,2 floor loft in gramercy park,6846161,stefano,manhattan,kips bay,40.73772,-73.98025,entire home/apt,175,3,9,2014-06-21,0.13,1,0
1932491,best view/luxury building/time squ.,10003254,mac,manhattan,hell's kitchen,40.75887,-73.99475,private room,105,4,10,2016-06-26,0.2,1,0
1935175,cute 2bd apt in greenpoint,239829,lauren,brooklyn,greenpoint,40.73419,-73.95493,entire home/apt,140,7,1,2016-08-16,0.03,1,0
1939106,charming 1br in the east village,3710931,stephanie,manhattan,east village,40.72997,-73.98497,entire home/apt,172,1,18,2018-07-16,0.27,1,0
1940780,amazing greenpoint/williamsburg apt,576056,flick,brooklyn,greenpoint,40.72318,-73.94931,entire home/apt,220,1,2,2014-08-03,0.03,1,0
1944155,funky furnished studio on tree-lined street,7720086,henri-leon,brooklyn,fort greene,40.68605,-73.97517,entire home/apt,119,6,7,2019-06-11,0.25,1,0
1947400,1bd cozy chelsea apartment,10071397,trevor,manhattan,chelsea,40.74328,-73.99742,entire home/apt,200,4,4,2018-08-20,0.06,1,0
